iso_code,year,oil_co2_per_capita,oil_co2,share_global_oil_co2,cumulative_oil_co2,share_global_cumulative_oil_co2,co2_growth_abs,co2_per_capita,co2,share_global_co2,cumulative_co2,share_global_cumulative_co2,co2_growth_prct,population,AvgYearlyTemp,AvgTempUncertainty
SWE,1868,0.003,0.011,0.48,0.026,0.2,0.187,0.299,1.224,0.25,14.029,0.13,18.02,4095499.0,2.7245000000000004,1.0029166666666665
TJK,1868,0.001,0.001,0.04,0.003,0.03,-0.002,0.012,0.009,0.0,0.051,0.0,-16.8,721087.0,3.609166666666667,2.361666666666667
TKM,1868,0.012,0.007,0.29,0.022,0.18,-0.004,0.039,0.022,0.0,0.127,0.0,-16.8,568493.0,14.402666666666669,2.4420000000000006
UKR,1868,0.001,0.011,0.46,0.033,0.26,-0.103,0.029,0.509,0.1,2.902,0.03,-16.8,17438796.0,7.716083333333334,0.9776666666666666
UZB,1868,0.004,0.013,0.56,0.042,0.33,-0.014,0.024,0.071,0.01,0.407,0.0,-16.8,2961492.0,11.806416666666667,2.59675
ARM,1869,0.002,0.001,0.04,0.004,0.03,0.002,0.013,0.008,0.0,0.043,0.0,35.65,643893.0,8.700416666666666,1.5722499999999997
AUT,1869,0.013,0.059,2.24,0.147,0.95,0.414,1.443,6.485,1.24,124.36,1.11,6.82,4494618.0,6.420083333333334,0.9555833333333336
AZE,1869,0.022,0.03,1.15,0.133,0.86,0.012,0.034,0.047,0.01,0.246,0.0,35.66,1377618.0,11.373333333333331,1.5280833333333337
BLR,1869,0.005,0.018,0.7,0.078,0.51,0.026,0.027,0.099,0.02,0.515,0.0,35.65,3690219.0,6.4839166666666666,1.1202500000000002
CAN,1869,0.024,0.088,3.36,0.444,2.87,-0.26,0.184,0.685,0.13,10.365,0.09,-27.52,3713833.0,-5.267499999999999,2.005583333333333
DEU,1869,0.007,0.278,10.65,0.824,5.34,3.224,1.983,77.593,14.89,1074.497,9.57,4.34,39121267.0,8.139916666666668,0.9239166666666664
ESP,1869,0.0,0.004,0.14,0.004,0.02,-0.022,0.163,2.638,0.51,33.265,0.3,-0.83,16146109.0,13.529416666666664,1.0456666666666663
EST,1869,0.001,0.0,0.02,0.002,0.01,0.009,0.06,0.036,0.01,0.187,0.0,35.66,601918.0,5.335250000000001,1.0061666666666669
FRA,1869,0.002,0.066,2.52,0.784,5.08,1.411,1.494,56.942,10.93,1092.685,9.73,2.54,38103149.0,12.699583333333337,1.1938333333333333
GEO,1869,0.001,0.002,0.07,0.008,0.05,0.004,0.009,0.015,0.0,0.076,0.0,35.66,1676981.0,8.225583333333333,1.4792499999999995
ITA,1869,0.003,0.092,3.5,0.322,2.09,0.176,0.068,1.872,0.36,12.388,0.11,10.37,27611442.0,12.523,0.9511666666666668
KAZ,1869,0.001,0.003,0.1,0.011,0.07,0.062,0.074,0.236,0.05,1.229,0.01,35.65,3178064.0,5.0475,2.1429166666666664
KGZ,1869,0.001,0.001,0.02,0.002,0.02,0.006,0.025,0.021,0.0,0.109,0.0,35.65,828063.0,2.7533333333333334,2.4445833333333327
LTU,1869,0.004,0.006,0.24,0.027,0.18,0.01,0.023,0.037,0.01,0.192,0.0,35.66,1599806.0,6.338083333333333,0.9915
LVA,1869,0.002,0.003,0.12,0.014,0.09,0.006,0.018,0.024,0.0,0.123,0.0,35.66,1306496.0,5.826249999999999,1.003
NLD,1869,0.013,0.048,1.82,0.216,1.4,0.132,1.223,4.371,0.84,97.752,0.87,3.11,3574875.0,9.3675,0.954
NOR,1869,0.002,0.004,0.14,0.015,0.09,-0.081,0.321,0.553,0.11,8.086,0.07,-12.72,1721316.0,-0.2404999999999999,1.3598333333333334
ROU,1869,0.003,0.026,0.98,0.161,1.05,0.0,0.003,0.026,0.0,0.161,0.0,0.0,9088437.0,9.13775,1.1225
SWE,1869,0.003,0.011,0.42,0.037,0.24,-0.136,0.263,1.088,0.21,15.118,0.13,-11.08,4131316.0,2.1644166666666664,0.9464166666666666
TJK,1869,0.001,0.001,0.04,0.004,0.03,0.003,0.017,0.012,0.0,0.063,0.0,35.66,727570.0,3.6361666666666665,2.299
TKM,1869,0.012,0.007,0.26,0.029,0.19,0.008,0.053,0.03,0.01,0.157,0.0,35.66,573662.0,14.626083333333332,2.3698333333333337
UKR,1869,0.001,0.01,0.39,0.043,0.28,0.182,0.039,0.691,0.13,3.593,0.03,35.65,17601607.0,8.332083333333333,1.1922499999999998
UZB,1869,0.004,0.013,0.49,0.055,0.36,0.025,0.032,0.097,0.02,0.504,0.0,35.65,2987878.0,12.011416666666667,2.5379166666666664
ARM,1870,0.002,0.001,0.03,0.005,0.03,0.001,0.014,0.009,0.0,0.051,0.0,8.52,649651.0,8.460583333333334,1.49325
AUT,1870,0.021,0.095,3.04,0.242,1.3,0.879,1.626,7.365,1.38,131.724,1.12,13.56,4528451.0,4.918666666666666,0.9794166666666668
AZE,1870,0.023,0.032,1.01,0.165,0.89,0.004,0.037,0.051,0.01,0.298,0.0,8.52,1390300.0,11.099583333333335,1.3815
BLR,1870,0.005,0.019,0.59,0.097,0.52,0.008,0.029,0.107,0.02,0.622,0.01,8.52,3724362.0,4.252916666666667,1.0998333333333332
CAN,1870,0.027,0.103,3.27,0.546,2.94,0.539,0.325,1.224,0.23,11.589,0.1,78.61,3760497.0,-4.953666666666666,1.9104166666666664
CHE,1870,0.018,0.048,1.52,0.048,0.26,0.154,0.339,0.898,0.17,7.061,0.06,20.69,2651014.0,6.21725,0.8954166666666666
DEU,1870,0.007,0.293,9.35,1.118,6.02,-0.953,1.94,76.64,14.39,1151.137,9.79,-1.23,39494319.0,6.981750000000001,0.8891666666666667
ESP,1870,0.0,0.007,0.23,0.011,0.06,0.436,0.19,3.074,0.58,36.34,0.31,16.53,16205974.0,13.746916666666664,0.9928333333333336
EST,1870,0.001,0.0,0.01,0.002,0.01,0.003,0.064,0.039,0.01,0.226,0.0,8.52,609176.0,3.7755833333333335,1.0705833333333332
FIN,1870,0.002,0.004,0.12,0.004,0.02,0.022,0.052,0.092,0.02,0.751,0.01,31.58,1768778.0,0.4628333333333334,1.084
FRA,1870,0.002,0.066,2.1,0.85,4.58,-6.405,1.324,50.538,9.49,1143.223,9.72,-11.25,38184704.0,12.324416666666664,1.151166666666667
GEO,1870,0.001,0.002,0.06,0.01,0.06,0.001,0.009,0.016,0.0,0.092,0.0,8.52,1692336.0,7.988500000000002,1.3519166666666669
ITA,1870,0.004,0.121,3.86,0.443,2.39,0.806,0.096,2.678,0.5,15.066,0.13,43.05,27781643.0,12.095750000000002,0.8937499999999999
KAZ,1870,0.001,0.003,0.08,0.013,0.07,0.02,0.08,0.257,0.05,1.486,0.01,8.52,3206383.0,4.879583333333334,2.0685833333333337
KGZ,1870,0.001,0.001,0.02,0.003,0.02,0.002,0.027,0.023,0.0,0.132,0.0,8.52,835569.0,2.9855,2.317083333333333
LTU,1870,0.004,0.006,0.21,0.034,0.18,0.003,0.025,0.04,0.01,0.233,0.0,8.52,1623533.0,4.307166666666666,1.0509166666666665
LVA,1870,0.002,0.003,0.1,0.017,0.09,0.002,0.019,0.026,0.0,0.149,0.0,8.52,1327699.0,4.019583333333334,1.0445833333333334
NLD,1870,0.015,0.055,1.75,0.271,1.46,0.572,1.37,4.943,0.93,102.695,0.87,13.08,3609009.0,8.586500000000001,0.8824166666666667
NOR,1870,0.004,0.007,0.23,0.022,0.12,0.077,0.363,0.63,0.12,8.717,0.07,13.91,1736968.0,-0.4469166666666664,1.32325
ROU,1870,0.004,0.037,1.17,0.198,1.07,0.011,0.004,0.037,0.01,0.198,0.0,42.86,9146903.0,7.71875,0.9493333333333336
SWE,1870,0.004,0.015,0.47,0.051,0.28,0.253,0.322,1.341,0.25,16.459,0.14,23.23,4168145.0,1.6716666666666675,0.9686666666666668
TJK,1870,0.001,0.001,0.03,0.005,0.03,0.001,0.018,0.013,0.0,0.076,0.0,8.53,734110.0,3.841833333333333,2.247583333333333
TKM,1870,0.012,0.007,0.22,0.036,0.2,0.003,0.056,0.033,0.01,0.189,0.0,8.52,578878.0,14.722666666666669,2.386333333333333
UKR,1870,0.001,0.01,0.32,0.053,0.29,0.059,0.042,0.75,0.14,4.343,0.04,8.52,17765938.0,6.6255,0.9664166666666666
UZB,1870,0.004,0.013,0.41,0.068,0.37,0.008,0.035,0.105,0.02,0.609,0.01,8.52,3014500.0,12.177333333333335,2.558416666666667
ARM,1871,0.001,0.001,0.03,0.006,0.03,0.003,0.018,0.012,0.0,0.063,0.0,35.01,655461.0,8.445583333333333,1.7805833333333334
AUT,1871,0.026,0.121,3.68,0.363,1.66,2.777,2.222,10.142,1.79,141.866,1.15,37.71,4564726.0,4.76975,0.8599999999999999
AZE,1871,0.024,0.034,1.04,0.199,0.91,0.018,0.049,0.069,0.01,0.367,0.0,35.01,1403099.0,11.028,1.594083333333333
BLR,1871,0.004,0.016,0.5,0.113,0.52,0.038,0.039,0.145,0.03,0.767,0.01,35.0,3758820.0,3.919666666666666,0.9495
CAN,1871,0.029,0.11,3.35,0.656,3.0,0.557,0.467,1.781,0.31,13.37,0.11,45.51,3810235.0,-5.559916666666667,1.99275
CHE,1871,0.025,0.066,2.01,0.114,0.52,0.213,0.416,1.11,0.2,8.171,0.07,23.67,2667398.0,5.94125,0.7555833333333334
DEU,1871,0.01,0.385,11.72,1.502,6.88,8.709,2.14,85.349,15.08,1236.486,10.03,11.36,39885860.0,6.5800833333333335,0.7699166666666667
ESP,1871,0.0,0.004,0.11,0.015,0.07,-0.136,0.181,2.939,0.52,39.278,0.32,-4.41,16267590.0,13.203,0.8804166666666667
EST,1871,0.0,0.0,0.01,0.002,0.01,0.014,0.085,0.053,0.01,0.278,0.0,35.01,616521.0,2.907583333333333,0.856
FIN,1871,0.002,0.004,0.11,0.007,0.03,0.022,0.064,0.114,0.02,0.865,0.01,24.0,1786016.0,-0.6237500000000004,1.0649166666666667
FRA,1871,0.002,0.066,2.01,0.916,4.19,-0.275,1.314,50.263,8.88,1193.486,9.68,-0.54,38255352.0,12.007583333333333,1.0639999999999998
GEO,1871,0.001,0.002,0.05,0.012,0.05,0.006,0.013,0.021,0.0,0.114,0.0,35.01,1707832.0,7.826333333333332,1.5780833333333335
ITA,1871,0.005,0.132,4.02,0.575,2.63,-0.37,0.083,2.308,0.41,17.375,0.14,-13.82,27947505.0,11.875416666666666,0.7939166666666667
JPN,1871,0.0,0.003,0.1,0.003,0.01,0.007,0.001,0.026,0.0,0.073,0.0,40.0,34571750.0,11.529583333333337,1.8766666666666667
KAZ,1871,0.001,0.002,0.06,0.015,0.07,0.09,0.107,0.346,0.06,1.832,0.01,35.0,3234955.0,4.717583333333335,1.96325
KGZ,1871,0.001,0.0,0.01,0.003,0.02,0.008,0.036,0.031,0.01,0.162,0.0,35.0,843142.0,2.8564166666666657,2.266583333333333
LTU,1871,0.003,0.006,0.17,0.039,0.18,0.014,0.033,0.054,0.01,0.287,0.0,35.01,1647612.0,3.90575,0.8828333333333332
LVA,1871,0.002,0.003,0.08,0.02,0.09,0.009,0.026,0.035,0.01,0.184,0.0,35.01,1349247.0,3.393666666666668,0.8751666666666668
NLD,1871,0.017,0.062,1.9,0.333,1.53,0.037,1.366,4.979,0.88,107.674,0.87,0.74,3645581.0,8.322000000000001,0.8069166666666666
NOR,1871,0.006,0.011,0.33,0.033,0.15,-0.018,0.349,0.612,0.11,9.329,0.08,-2.91,1753370.0,-1.0634166666666658,1.3143333333333331
ROU,1871,0.004,0.04,1.23,0.238,1.09,0.004,0.004,0.04,0.01,0.238,0.0,10.0,9204347.0,7.548000000000001,1.0134999999999998
SWE,1871,0.004,0.018,0.56,0.07,0.32,0.092,0.341,1.433,0.25,17.891,0.15,6.83,4206000.0,0.5638333333333335,0.9484166666666666
TJK,1871,0.001,0.001,0.03,0.006,0.03,0.005,0.024,0.018,0.0,0.094,0.0,35.0,740710.0,3.621083333333333,2.2146666666666666
TKM,1871,0.011,0.006,0.19,0.043,0.2,0.011,0.076,0.044,0.01,0.234,0.0,35.01,584141.0,14.365166666666669,2.3833333333333333
UKR,1871,0.0,0.008,0.25,0.061,0.28,0.262,0.056,1.012,0.18,5.355,0.04,35.0,17931802.0,6.214333333333333,0.90625
UZB,1871,0.004,0.011,0.34,0.079,0.36,0.037,0.047,0.142,0.03,0.75,0.01,35.0,3041358.0,11.774583333333332,2.5147500000000003
ARM,1872,0.001,0.001,0.03,0.007,0.03,0.0,0.019,0.012,0.0,0.076,0.0,2.67,661323.0,9.171583333333333,1.6929999999999998
AUT,1872,0.031,0.143,3.86,0.506,1.98,-0.136,2.174,10.006,1.6,151.873,1.17,-1.34,4603479.0,7.194166666666667,1.0650833333333336
AZE,1872,0.026,0.036,0.99,0.235,0.92,0.002,0.05,0.071,0.01,0.438,0.0,2.66,1416015.0,11.723749999999995,1.6164166666666666
BLR,1872,0.005,0.018,0.48,0.131,0.51,0.004,0.039,0.149,0.02,0.916,0.01,2.66,3793597.0,6.96775,1.1265833333333335
CAN,1872,0.032,0.125,3.37,0.781,3.06,0.066,0.478,1.847,0.29,15.217,0.12,3.7,3863117.0,-5.350583333333334,1.8598333333333328
CHE,1872,0.022,0.059,1.58,0.172,0.67,0.165,0.475,1.275,0.2,9.446,0.07,14.85,2684463.0,7.52925,1.0656666666666668
DEU,1872,0.01,0.385,10.4,1.887,7.39,6.76,2.286,92.109,14.71,1328.596,10.26,7.92,40296219.0,9.118583333333332,1.0251666666666666
ESP,1872,0.0,0.007,0.2,0.022,0.09,0.322,0.2,3.261,0.52,42.539,0.33,10.97,16330970.0,13.393416666666663,1.242
EST,1872,0.001,0.0,0.01,0.003,0.01,0.001,0.086,0.054,0.01,0.332,0.0,2.66,623955.0,5.9569166666666655,1.0543333333333331
FIN,1872,0.002,0.004,0.1,0.011,0.04,-0.022,0.051,0.092,0.01,0.956,0.01,-19.35,1808650.0,1.7754166666666664,1.1423333333333334
FRA,1872,0.002,0.07,1.88,0.986,3.86,10.662,1.59,60.925,9.73,1254.411,9.69,21.21,38315053.0,13.054333333333334,1.3016666666666667
GEO,1872,0.001,0.002,0.05,0.014,0.05,0.001,0.013,0.022,0.0,0.136,0.0,2.66,1723469.0,8.758333333333333,1.5930833333333334
ITA,1872,0.005,0.128,3.47,0.704,2.75,0.667,0.106,2.975,0.47,20.35,0.16,28.89,28108969.0,13.166,1.11575
JPN,1872,0.0,0.004,0.1,0.007,0.03,0.007,0.001,0.033,0.01,0.106,0.0,28.57,34776473.0,11.460833333333332,1.9573333333333331
KAZ,1872,0.001,0.002,0.06,0.018,0.07,0.009,0.109,0.356,0.06,2.188,0.02,2.66,3263780.0,4.829166666666668,2.0164166666666667
KGZ,1872,0.001,0.001,0.01,0.004,0.02,0.001,0.037,0.031,0.01,0.194,0.0,2.66,850784.0,2.934666666666667,2.3251666666666666
LTU,1872,0.004,0.006,0.17,0.045,0.18,0.001,0.033,0.056,0.01,0.342,0.0,2.66,1672048.0,7.096749999999999,1.0605833333333332
LVA,1872,0.002,0.003,0.08,0.023,0.09,0.001,0.026,0.036,0.01,0.22,0.0,2.66,1371144.0,6.497,1.0651666666666666
NLD,1872,0.018,0.066,1.78,0.399,1.56,0.352,1.447,5.331,0.85,113.005,0.87,7.06,3684636.0,10.417166666666668,1.0639166666666664
NOR,1872,0.006,0.011,0.3,0.044,0.17,0.044,0.37,0.656,0.1,9.984,0.08,7.19,1770533.0,0.3720833333333331,1.373
ROU,1872,0.004,0.04,1.09,0.278,1.09,0.0,0.004,0.04,0.01,0.278,0.0,0.0,9260754.0,9.803416666666667,1.1405
SWE,1872,0.005,0.022,0.59,0.092,0.36,0.278,0.403,1.711,0.27,19.602,0.15,19.44,4244897.0,3.0638333333333336,1.055
TJK,1872,0.001,0.001,0.03,0.007,0.03,0.0,0.024,0.018,0.0,0.112,0.0,2.66,747369.0,3.9332500000000006,2.3043333333333336
TKM,1872,0.012,0.007,0.19,0.049,0.19,0.001,0.077,0.045,0.01,0.279,0.0,2.66,589452.0,14.957916666666664,2.485416666666666
UKR,1872,0.0,0.009,0.25,0.07,0.28,0.027,0.057,1.039,0.17,6.394,0.05,2.66,18099215.0,8.661666666666667,1.2228333333333337
UZB,1872,0.004,0.012,0.33,0.091,0.36,0.004,0.048,0.146,0.02,0.896,0.01,2.66,3068456.0,12.410083333333333,2.6185
ARM,1873,0.003,0.002,0.03,0.009,0.03,-0.001,0.017,0.012,0.0,0.087,0.0,-6.14,667237.0,9.104666666666663,1.2915
AUT,1873,0.043,0.198,3.49,0.704,2.25,0.722,2.31,10.728,1.61,162.601,1.19,7.21,4644745.0,6.499749999999999,0.7567500000000001
AZE,1873,0.034,0.048,0.85,0.283,0.91,-0.004,0.047,0.067,0.01,0.505,0.0,-6.14,1429051.0,11.619333333333335,1.226
BLR,1873,0.009,0.035,0.61,0.166,0.53,-0.009,0.036,0.14,0.02,1.056,0.01,-6.14,3828696.0,6.351333333333334,0.9503333333333336
CAN,1873,0.038,0.15,2.65,0.931,2.98,-0.238,0.41,1.608,0.24,16.825,0.12,-12.9,3919216.0,-5.609250000000002,1.7639166666666668
CHE,1873,0.031,0.084,1.48,0.256,0.82,-0.037,0.458,1.238,0.19,10.684,0.08,-2.87,2702214.0,7.213000000000001,0.7955833333333332
DEU,1873,0.013,0.535,9.43,2.422,7.76,6.258,2.415,98.367,14.78,1426.963,10.48,6.79,40725727.0,8.406833333333333,0.7764166666666666
ESP,1873,0.0,0.004,0.06,0.026,0.08,-0.125,0.191,3.136,0.47,45.675,0.34,-3.82,16396125.0,13.338916666666668,0.8913333333333333
EST,1873,0.001,0.001,0.01,0.004,0.01,-0.003,0.08,0.051,0.01,0.383,0.0,-6.14,631478.0,5.39375,0.8661666666666666
FIN,1873,0.004,0.007,0.13,0.018,0.06,-0.004,0.048,0.088,0.01,1.044,0.01,-4.0,1836768.0,1.2447500000000002,0.9681666666666664
FRA,1873,0.002,0.073,1.29,1.059,3.39,4.924,1.716,65.849,9.9,1320.26,9.7,8.08,38363767.0,12.710333333333333,1.0675
GEO,1873,0.002,0.004,0.07,0.018,0.06,-0.001,0.012,0.021,0.0,0.156,0.0,-6.15,1739249.0,8.60025,1.1395833333333334
ITA,1873,0.004,0.106,1.87,0.81,2.59,-0.205,0.098,2.77,0.42,23.12,0.17,-6.9,28265978.0,12.863166666666666,0.75625
JPN,1873,0.0,0.011,0.19,0.018,0.06,0.007,0.001,0.04,0.01,0.147,0.0,22.22,35003052.0,10.987333333333332,2.427083333333333
KAZ,1873,0.002,0.005,0.09,0.023,0.07,-0.022,0.101,0.334,0.05,2.521,0.02,-6.14,3292862.0,5.288416666666667,1.97375
KGZ,1873,0.001,0.001,0.02,0.005,0.02,-0.002,0.034,0.03,0.0,0.223,0.0,-6.14,858496.0,3.37575,2.310833333333333
LTU,1873,0.007,0.012,0.22,0.058,0.18,-0.003,0.031,0.052,0.01,0.395,0.0,-6.14,1696846.0,6.488333333333332,0.93075
LVA,1873,0.004,0.006,0.11,0.029,0.09,-0.002,0.024,0.033,0.01,0.253,0.0,-6.14,1393396.0,5.9205000000000005,0.9239166666666668
NLD,1873,0.023,0.084,1.49,0.484,1.55,-0.191,1.38,5.141,0.77,118.146,0.87,-3.57,3726219.0,9.644416666666666,0.8175
NOR,1873,0.008,0.015,0.26,0.059,0.19,0.004,0.369,0.66,0.1,10.644,0.08,0.56,1788471.0,0.2692499999999995,1.20975
ROU,1873,0.005,0.044,0.78,0.322,1.03,0.004,0.005,0.044,0.01,0.322,0.0,9.09,9316110.0,9.318166666666666,0.8148333333333334
SWE,1873,0.006,0.026,0.45,0.117,0.38,0.026,0.405,1.737,0.26,21.339,0.16,1.5,4284851.0,2.765333333333333,0.8535833333333334
TJK,1873,0.003,0.002,0.04,0.009,0.03,-0.001,0.023,0.017,0.0,0.13,0.0,-6.14,754087.0,4.112833333333333,2.2150833333333333
TKM,1873,0.022,0.013,0.23,0.062,0.2,-0.003,0.072,0.043,0.01,0.322,0.0,-6.14,594811.0,14.967166666666666,2.3168333333333333
UKR,1873,0.001,0.021,0.36,0.091,0.29,-0.064,0.053,0.975,0.15,7.369,0.05,-6.14,18268190.0,8.141,0.8603333333333332
UZB,1873,0.008,0.025,0.44,0.116,0.37,-0.009,0.044,0.137,0.02,1.033,0.01,-6.14,3095794.0,12.472166666666668,2.4759166666666665
ARM,1874,0.004,0.003,0.05,0.012,0.03,0.002,0.021,0.014,0.0,0.101,0.0,21.38,673204.0,8.404833333333332,1.33525
AUT,1874,0.045,0.209,3.34,0.912,2.44,-1.576,1.953,9.153,1.47,171.754,1.21,-14.69,4686381.0,5.7251666666666665,0.6978333333333332
AZE,1874,0.043,0.062,1.0,0.346,0.92,0.014,0.056,0.081,0.01,0.586,0.0,21.38,1442206.0,11.04225,1.2215
BLR,1874,0.013,0.051,0.82,0.217,0.58,0.03,0.044,0.17,0.03,1.226,0.01,21.38,3864120.0,5.853833333333334,0.9129166666666668
CAN,1874,0.017,0.066,1.06,0.997,2.66,0.015,0.408,1.623,0.26,18.448,0.13,0.91,3976128.0,-5.3870000000000005,1.7480000000000002
DEU,1874,0.012,0.48,7.68,2.902,7.75,-26.773,1.739,71.595,11.49,1498.558,10.52,-27.22,41159810.0,8.018166666666668,0.71125
ESP,1874,0.0,0.007,0.12,0.033,0.09,-0.018,0.189,3.118,0.5,48.793,0.34,-0.58,16461539.0,13.589583333333332,0.6678333333333334
EST,1874,0.002,0.001,0.02,0.005,0.01,0.011,0.096,0.062,0.01,0.444,0.0,21.38,639092.0,5.118333333333333,0.8459166666666668
FIN,1874,0.004,0.007,0.11,0.025,0.07,0.037,0.067,0.125,0.02,1.169,0.01,41.67,1865324.0,1.5295833333333335,0.9288333333333332
FRA,1874,0.002,0.077,1.23,1.136,3.03,-3.206,1.631,62.643,10.06,1382.904,9.71,-4.87,38412539.0,12.610500000000002,0.9974166666666668
GEO,1874,0.003,0.006,0.09,0.023,0.06,0.004,0.014,0.025,0.0,0.181,0.0,21.38,1755174.0,7.974666666666667,1.1435
ITA,1874,0.005,0.136,2.17,0.945,2.52,0.227,0.105,2.997,0.48,26.117,0.18,8.2,28423863.0,12.201666666666666,0.6869166666666668
JPN,1874,0.0,0.011,0.18,0.029,0.08,0.546,0.017,0.586,0.09,0.733,0.01,1354.55,35231106.0,11.7465,1.703916666666667
KAZ,1874,0.002,0.008,0.13,0.031,0.08,0.071,0.122,0.405,0.07,2.926,0.02,21.38,3322203.0,5.68375,1.998916666666667
KGZ,1874,0.002,0.002,0.03,0.007,0.02,0.006,0.041,0.036,0.01,0.259,0.0,21.38,866277.0,3.425333333333333,2.3703333333333334
LTU,1874,0.01,0.018,0.29,0.076,0.2,0.011,0.037,0.063,0.01,0.458,0.0,21.38,1722012.0,5.855249999999999,0.7978333333333333
LVA,1874,0.007,0.009,0.15,0.038,0.1,0.007,0.029,0.041,0.01,0.294,0.0,21.38,1416010.0,5.40925,0.8325
NLD,1874,0.023,0.088,1.41,0.572,1.53,-0.399,1.258,4.741,0.76,122.887,0.86,-7.77,3768272.0,9.431,0.7233333333333335
NOR,1874,0.01,0.018,0.29,0.077,0.21,0.158,0.452,0.817,0.13,11.461,0.08,23.89,1806590.0,-0.0242500000000003,1.19975
POL,1874,0.004,0.066,1.06,0.066,0.18,2.147,1.377,24.498,3.93,330.46,2.32,9.61,17785982.0,7.404666666666665,0.7306666666666667
ROU,1874,0.005,0.044,0.7,0.366,0.98,0.0,0.005,0.044,0.01,0.366,0.0,0.0,9371796.0,8.445833333333335,0.9208333333333334
SWE,1874,0.007,0.029,0.47,0.146,0.39,0.136,0.433,1.872,0.3,23.211,0.16,7.81,4325182.0,2.459583333333333,0.8085833333333335
TJK,1874,0.004,0.003,0.05,0.012,0.03,0.004,0.027,0.021,0.0,0.15,0.0,21.38,760866.0,4.031249999999999,2.3208333333333333
TKM,1874,0.031,0.019,0.3,0.081,0.22,0.009,0.086,0.052,0.01,0.373,0.0,21.38,600219.0,14.748499999999998,2.34575
UKR,1874,0.002,0.033,0.52,0.124,0.33,0.209,0.064,1.184,0.19,8.553,0.06,21.38,18438742.0,7.678916666666666,0.7895833333333334
UZB,1874,0.012,0.038,0.6,0.154,0.41,0.029,0.053,0.166,0.03,1.199,0.01,21.38,3123377.0,12.360250000000002,2.5779166666666677
ARM,1875,0.006,0.004,0.07,0.016,0.04,0.002,0.024,0.016,0.0,0.117,0.0,15.1,679224.0,8.18375,1.21375
AUT,1875,0.052,0.246,4.21,1.158,2.67,-1.293,1.662,7.859,1.16,179.613,1.2,-14.13,4728390.0,5.272416666666667,0.5680833333333334
AZE,1875,0.053,0.077,1.32,0.423,0.98,0.012,0.064,0.093,0.01,0.679,0.0,15.1,1455483.0,10.92725,1.1284166666666666
BLR,1875,0.019,0.074,1.27,0.291,0.67,0.026,0.05,0.195,0.03,1.421,0.01,15.1,3899872.0,3.696166666666665,0.7714166666666666
CAN,1875,0.022,0.088,1.51,1.086,2.51,0.253,0.465,1.876,0.28,20.324,0.14,15.58,4033866.0,-6.742,1.544166666666667
CHE,1875,0.017,0.047,0.81,0.304,0.7,0.11,0.467,1.279,0.19,13.132,0.09,9.4,2738071.0,6.578,0.6015833333333334
DEU,1875,0.015,0.619,10.6,3.521,8.13,29.924,2.44,101.518,15.02,1600.076,10.73,41.8,41598517.0,7.518000000000001,0.6084999999999998
ESP,1875,0.001,0.011,0.19,0.044,0.1,0.172,0.199,3.29,0.49,52.084,0.35,5.52,16527215.0,13.64525,0.6138333333333335
EST,1875,0.003,0.002,0.04,0.007,0.02,0.009,0.109,0.071,0.01,0.515,0.0,15.1,646798.0,2.704833333333333,0.8325833333333333
FIN,1875,0.002,0.004,0.06,0.029,0.07,-0.04,0.044,0.084,0.01,1.253,0.01,-32.35,1894324.0,-0.5856666666666667,0.8947500000000002
FRA,1875,0.002,0.092,1.57,1.227,2.83,2.616,1.697,65.26,9.66,1448.163,9.71,4.18,38461370.0,12.515416666666669,0.9580833333333336
GEO,1875,0.005,0.008,0.14,0.032,0.07,0.004,0.016,0.029,0.0,0.21,0.0,15.1,1771245.0,7.565416666666668,1.0842500000000002
ITA,1875,0.005,0.139,2.38,1.085,2.5,0.07,0.107,3.067,0.45,29.184,0.2,2.32,28582629.0,12.0985,0.6618333333333333
JPN,1875,0.001,0.029,0.5,0.058,0.13,0.854,0.041,1.44,0.21,2.173,0.01,145.62,35460646.0,11.686583333333331,1.3836666666666666
KAZ,1875,0.004,0.013,0.22,0.044,0.1,0.061,0.139,0.466,0.07,3.393,0.02,15.1,3351806.0,4.62275,1.486583333333333
KGZ,1875,0.003,0.003,0.05,0.01,0.02,0.005,0.047,0.041,0.01,0.3,0.0,15.1,874129.0,3.2391666666666663,1.6745833333333335
LTU,1875,0.015,0.026,0.45,0.102,0.24,0.01,0.042,0.073,0.01,0.531,0.0,15.1,1747551.0,3.8185,0.7280833333333333
LVA,1875,0.01,0.014,0.24,0.052,0.12,0.006,0.032,0.047,0.01,0.34,0.0,15.1,1438990.0,3.170166666666667,0.8041666666666667
NLD,1875,0.027,0.103,1.76,0.674,1.56,0.678,1.422,5.419,0.8,128.306,0.86,14.3,3810799.0,9.21475,0.6563333333333334
NOR,1875,0.008,0.015,0.25,0.092,0.21,0.209,0.562,1.026,0.15,12.487,0.08,25.56,1824893.0,-0.7785833333333335,1.06375
POL,1875,0.004,0.066,1.13,0.132,0.3,-0.44,1.333,24.058,3.56,354.518,2.38,-1.79,18052370.0,5.948333333333333,0.5584166666666667
ROU,1875,0.005,0.048,0.82,0.414,0.96,0.004,0.005,0.048,0.01,0.414,0.0,8.33,9427815.0,7.074666666666666,0.8540833333333332
